x, y, cos(2*pi*x), error
0.932, 0.952656, 0.9101059706849955, 0.0425500293150044
0.934, 0.962178, 0.9152411726209175, 0.046936827379082446
0.936, 0.969664, 0.9202318473658703, 0.0494321526341297
0.938, 0.975014, 0.9250772068344577, 0.04993679316554234
0.94, 0.978206, 0.9297764858882511, 0.048429514111748895
0.942, 0.979299, 0.9343289424566118, 0.04497005754338823
0.944, 0.978433, 0.938733857653874, 0.03969914234612604
0.946, 0.97582, 0.9429905358928643, 0.03282946410713572
0.948, 0.971735, 0.9470983049947442, 0.024636695005255782
0.95, 0.966507, 0.9510565162951535, 0.015450483704846474
0.952, 0.960507, 0.954864544746643, 0.005642455253357048
0.954, 0.954129, 0.9585217890173756, 0.004392789017375609
0.956, 0.947777, 0.9620276715860857, 0.014250671586085728
0.958, 0.941846, 0.9653816388332737, 0.023535638833273698
0.96, 0.936712, 0.968583161128631, 0.031871161128630976
0.962, 0.932709, 0.9716317329146739, 0.03892273291467385
0.964, 0.93012, 0.974526872786577, 0.04440687278657707
0.966, 0.929167, 0.9772681235681934, 0.048101123568193405
0.968, 0.929997, 0.9798550523842469, 0.0498580523842469
0.97, 0.932682, 0.9822872507286887, 0.04960525072868871
0.972, 0.937209, 0.9845643345292054, 0.047355334529205484
0.974, 0.94349, 0.9866859442078679, 0.043195944207867876
0.976, 0.951355, 0.988651744737914, 0.037296744737914
0.978, 0.960566, 0.9904614256966512, 0.029895425696651157
0.98, 0.970826, 0.9921147013144778, 0.021288701314477798
0.982, 0.981786, 0.9936113105200084, 0.011825310520008347
0.984, 0.993067, 0.9949510169813002, 0.0018840169813001406
0.986, 1.004265, 0.9961336091431725, 0.008131390856827458
0.988, 1.014979, 0.9971589002606139, 0.01782009973938614
0.99, 1.024818, 0.9980267284282716, 0.026791271571728448
0.992, 1.03342, 0.9987369566060175, 0.03468304339398254
0.994, 1.040466, 0.9992894726405892, 0.041176527359410686
0.996, 1.045696, 0.9996841892832999, 0.04601181071670002
0.998, 1.048914, 0.9999210442038161, 0.04899295579618379
1.0, 1.05, 1.0, 0.050000000000000044
1.002, 1.048914, 0.9999210442038161, 0.04899295579618379
1.004, 1.045696, 0.9996841892832999, 0.04601181071670002
1.006, 1.040466, 0.9992894726405892, 0.041176527359410686
1.008, 1.03342, 0.9987369566060175, 0.03468304339398254
1.01, 1.024818, 0.9980267284282716, 0.026791271571728448
1.012, 1.014979, 0.9971589002606139, 0.01782009973938614
1.014, 1.004265, 0.9961336091431725, 0.008131390856827458
1.016, 0.993067, 0.9949510169813002, 0.0018840169813001406
1.018, 0.981786, 0.9936113105200084, 0.011825310520008347
1.02, 0.970826, 0.9921147013144779, 0.02128870131447791
1.022, 0.960566, 0.9904614256966512, 0.029895425696651157
1.024, 0.951355, 0.988651744737914, 0.037296744737914
1.026, 0.94349, 0.986685944207868, 0.04319594420786799
1.028, 0.937209, 0.9845643345292054, 0.047355334529205484
1.03, 0.932682, 0.9822872507286887, 0.04960525072868871
1.032, 0.929997, 0.979855052384247, 0.04985805238424701
1.034, 0.929167, 0.9772681235681935, 0.048101123568193516
1.036, 0.93012, 0.9745268727865771, 0.04440687278657718
1.038, 0.932709, 0.971631732914674, 0.03892273291467396
1.04, 0.936712, 0.9685831611286311, 0.03187116112863109
1.042, 0.941846, 0.9653816388332739, 0.02353563883327392
1.044, 0.947777, 0.9620276715860858, 0.014250671586085839
1.046, 0.954129, 0.9585217890173757, 0.00439278901737572
1.048, 0.960507, 0.9548645447466431, 0.005642455253356937
1.05, 0.966507, 0.9510565162951536, 0.015450483704846363
1.052, 0.971735, 0.9470983049947443, 0.02463669500525567
1.054, 0.97582, 0.9429905358928645, 0.0328294641071355
1.056, 0.978433, 0.9387338576538741, 0.039699142346125926
1.058, 0.979299, 0.934328942456612, 0.04497005754338801
1.06, 0.978206, 0.9297764858882513, 0.04842951411174867
1.062, 0.975014, 0.9250772068344579, 0.049936793165542115
1.064, 0.969664, 0.9202318473658702, 0.04943215263412981
1.066, 0.962178, 0.9152411726209176, 0.046936827379082335
1.068, 0.952656, 0.9101059706849958, 0.04255002931500418
1.07, 0.941275, 0.9048270524660196, 0.036447947533980396
1.072, 0.928284, 0.8994052515663711, 0.02887874843362892
1.074, 0.913987, 0.8938414241512637, 0.02014557584873633
1.076, 0.898737, 0.8881364488135444, 0.010600551186455642
1.078, 0.88292, 0.8822912264349532, 0.0006287735650468695
1.08, 0.866938, 0.8763066800438634, 0.009368680043863375
1.082, 0.851195, 0.8701837546695254, 0.01898875466952532
1.084, 0.83608, 0.8639234171928354, 0.02784341719283534
1.086, 0.82195, 0.8575266561936523, 0.035576656193652356
1.088, 0.809118, 0.8509944817946918, 0.04187648179469183
1.09, 0.797839, 0.8443279255020151, 0.04648892550201511
1.092, 0.7883, 0.8375280400421417, 0.04922804004214165
1.094, 0.780612, 0.8305958991958124, 0.049983899195812476
1.096, 0.774806, 0.8235325976284271, 0.048726597628427126
1.098, 0.770834, 0.8163392507171836, 0.04550525071718359
1.1, 0.768566, 0.809016994374947, 0.040450994374947036
1.102, 0.7678, 0.8015669848708761, 0.03376698487087604
1.104, 0.768268, 0.7939903986478354, 0.02572239864783543
1.106, 0.769647, 0.7862884321366188, 0.01664143213661884
1.108, 0.771573, 0.7784623015670233, 0.006889301567023387
1.11, 0.773653, 0.770513242775789, 0.003139757224211004
1.112, 0.775485, 0.7624425110114477, 0.013042488988552314
1.114, 0.776671, 0.7542513807361035, 0.022419619263896462
1.116, 0.776834, 0.7459411454241818, 0.03089285457581825
1.118, 0.775635, 0.7375131173581735, 0.03812188264182648
1.12, 0.772784, 0.7289686274214109, 0.04381537257858914
1.122, 0.768052, 0.7203090248879069, 0.04774297511209302
1.124, 0.761283, 0.7115356772092853, 0.0497473227907147
1.126, 0.752398, 0.7026499697988497, 0.04974803020115026
1.128, 0.741397, 0.6936533058128054, 0.047743694187194596
1.13, 0.728362, 0.6845471059286896, 0.04381489407131034
1.132, 0.713455, 0.6753328081210254, 0.03812219187897459
1.134, 0.696905, 0.6660118674342524, 0.03089313256574755
1.136, 0.679005, 0.6565857557529572, 0.02241924424704278
1.138, 0.660098, 0.647055961569445, 0.013042038430554959
1.14, 0.640564, 0.6374239897486904, 0.0031400102513096106
1.142, 0.620802, 0.627691361290701, 0.006889361290701057
1.144, 0.601219, 0.6178596130903349, 0.016640613090334933
1.146, 0.582208, 0.6079302976946058, 0.025722297694605878
1.148, 0.564138, 0.5979049830575199, 0.033766983057519906
1.15, 0.547334, 0.5877852522924741, 0.04045125229247415
1.152, 0.532067, 0.5775727034222685, 0.04550570342226856
1.154, 0.518543, 0.5672689491267573, 0.04872594912675732
1.156, 0.506891, 0.5568756164881887, 0.04998461648818875
1.158, 0.497166, 0.5463943467342698, 0.04922834673426979
1.16, 0.489338, 0.5358267949789972, 0.04648879497899722
1.162, 0.483298, 0.5251746299612962, 0.04187662996129615
1.164, 0.478863, 0.5144395337815069, 0.03557653378150688
1.166, 0.475779, 0.5036232016357611, 0.027844201635761123
1.168, 0.473738, 0.49272734154829256, 0.01898934154829257
1.17, 0.472385, 0.48175367410171616, 0.009368674101716157
1.172, 0.471332, 0.47070393216533335, 0.0006280678346666235
1.174, 0.47018, 0.4595798606214886, 0.010600139378511397
1.176, 0.468529, 0.4483832160900329, 0.020145783909967074
1.178, 0.465994, 0.43711576665093343, 0.028878233349066584
1.18, 0.462228, 0.4257792915650731, 0.036448708434926924
1.182, 0.456925, 0.4143755809932845, 0.04254941900671555
1.184, 0.449843, 0.4029064357136629, 0.04693656428633708
1.186, 0.440806, 0.39137366683720337, 0.049432333162796604
1.188, 0.429716, 0.379779095521802, 0.049936904478197985
1.19, 0.416554, 0.36812455268467875, 0.04842944731532123
1.192, 0.401382, 0.3564118787132514, 0.0449701212867486
1.194, 0.384342, 0.34464292317451767, 0.03969907682548235
1.196, 0.365649, 0.3328195445229871, 0.03282945547701288
1.198, 0.34558, 0.3209436098072099, 0.024636390192790125
1.2, 0.324468, 0.30901699437494773, 0.01545100562505225
1.202, 0.302684, 0.29704158157703514, 0.005642418422964868
1.204, 0.280627, 0.2850192624699771, 0.004392262469977093
1.206, 0.258701, 0.2729519355173261, 0.014250935517326091
1.208, 0.237306, 0.26084150628989766, 0.023535506289897673
1.21, 0.216819, 0.24868988716485543, 0.03187088716485542
1.212, 0.197576, 0.2364989970237252, 0.0389229970237252
1.214, 0.179864, 0.22427076094938161, 0.04440676094938162
1.216, 0.163906, 0.21200710992205496, 0.04810110992205496
1.218, 0.149852, 0.19970998051440725, 0.049857980514407235
1.22, 0.137776, 0.18738131458572474, 0.04960531458572473
1.222, 0.127668, 0.17502305897527606, 0.04735505897527606
1.224, 0.119441, 0.1626371651948844, 0.04319616519488438
1.226, 0.112929, 0.15022558912075773, 0.03729658912075773
1.228, 0.107895, 0.13779029068463863, 0.02989529068463863
1.23, 0.104044, 0.12533323356430473, 0.021289233564304733
1.232, 0.101031, 0.11285638487348205, 0.011825384873482059
1.234, 0.098477, 0.10036171485121516, 0.0018847148512151635
1.236, 0.095983, 0.08785119655074333, 0.008131803449256667
1.238, 0.093147, 0.07532680552793278, 0.017820194472067216
1.24, 0.089582, 0.06279051952931332, 0.026791480470686677
1.242, 0.084927, 0.050244318179770285, 0.03468268182022972
1.244, 0.078867, 0.03769018266993516, 0.04117681733006485
1.246, 0.071142, 0.025130095443337996, 0.046011904556662
1.248, 0.061559, 0.012566039883353019, 0.048992960116646986
1.25, 0.05, 3.061616997868383e-16, 0.0499999999999997
1.252, 0.036427, -0.012566039883352408, 0.04899303988335241
1.254, 0.020881, -0.025130095443337386, 0.04601109544333738
1.256, 0.003486, -0.037690182669934555, 0.04117618266993456
1.258, -0.015562, -0.050244318179769674, 0.034682318179769675
1.26, -0.035999, -0.06279051952931271, 0.026791519529312705
1.262, -0.057506, -0.07532680552793217, 0.017820805527932165
1.264, -0.079719, -0.08785119655074272, 0.008132196550742724
1.266, -0.102246, -0.10036171485121455, 0.0018842851487854556
1.268, -0.124681, -0.11285638487348144, 0.011824615126518556
1.27, -0.146622, -0.12533323356430412, 0.021288766435695883
1.272, -0.167686, -0.13779029068463805, 0.02989570931536195
1.274, -0.187523, -0.15022558912075626, 0.037297410879243736
1.276, -0.205833, -0.16263716519488378, 0.04319583480511621
1.278, -0.222378, -0.17502305897527545, 0.04735494102472454
1.28, -0.236987, -0.18738131458572502, 0.049605685414274986
1.282, -0.249568, -0.19970998051440664, 0.049858019485593374
1.284, -0.260108, -0.21200710992205524, 0.04810089007794477
1.286, -0.268678, -0.224270760949381, 0.04440723905061897
1.288, -0.275422, -0.23649899702372376, 0.03892300297627624
1.29, -0.280561, -0.2486898871648548, 0.03187111283514521
1.292, -0.284377, -0.26084150628989616, 0.023535493710103828
1.294, -0.287203, -0.27295193551732544, 0.014251064482674547
1.296, -0.289412, -0.2850192624699756, 0.004392737530024393
1.298, -0.291399, -0.2970415815770353, 0.005642581577035288
1.3, -0.293566, -0.3090169943749471, 0.015450994374947125
1.302, -0.296307, -0.3209436098072101, 0.024636609807210108
1.304, -0.29999, -0.3328195445229865, 0.03282954452298653
1.306, -0.304943, -0.3446429231745162, 0.039699923174516205
1.308, -0.311442, -0.35641187871325075, 0.044969878713250755
1.31, -0.319695, -0.3681245526846773, 0.0484295526846773
1.312, -0.329842, -0.3797790955218014, 0.04993709552180137
1.314, -0.341941, -0.391373666837202, 0.04943266683720199
1.316, -0.35597, -0.40290643571366314, 0.04693643571366313
1.318, -0.371826, -0.41437558099328387, 0.042549580993283875
1.32, -0.389331, -0.42577929156507327, 0.03644829156507329
1.322, -0.408237, -0.4371157666509328, 0.028878766650932808
1.324, -0.428238, -0.44838321609003307, 0.020145216090033058
1.326, -0.44898, -0.459579860621488, 0.010599860621487989
1.328, -0.470076, -0.470703932165332, 0.0006279321653320236
1.33, -0.491123, -0.4817536741017156, 0.009369325898284375
1.332, -0.511716, -0.4927273415482912, 0.018988658451708773
1.334, -0.531467, -0.5036232016357614, 0.02784379836423867
1.336, -0.550016, -0.5144395337815063, 0.03557646621849364
1.338, -0.567051, -0.5251746299612964, 0.04187637003870359
1.34, -0.582316, -0.5358267949789967, 0.04648920502100329
1.342, -0.595623, -0.5463943467342699, 0.049228653265730116
1.344, -0.60686, -0.5568756164881882, 0.04998438351181178
1.346, -0.615995, -0.5672689491267561, 0.04872605087324389
1.348, -0.623078, -0.577572703422268, 0.04550529657773206
1.35, -0.628236, -0.5877852522924728, 0.04045074770752721
1.352, -0.631672, -0.5979049830575194, 0.03376701694248063
1.354, -0.633652, -0.6079302976946053, 0.025721702305394722
1.356, -0.634501, -0.617859613090335, 0.01664138690966499
1.358, -0.634581, -0.6276913612907006, 0.006889638709299373
1.36, -0.634284, -0.6374239897486905, 0.0031399897486905637
1.362, -0.634014, -0.6470559615694446, 0.013041961569444593
1.364, -0.634167, -0.6565857557529561, 0.022418755752956043
1.366, -0.635119, -0.666011867434252, 0.030892867434252014
1.368, -0.637211, -0.6753328081210243, 0.03812180812102428
1.37, -0.640732, -0.6845471059286892, 0.0438151059286892
1.372, -0.64591, -0.6936533058128049, 0.04774330581280495
1.374, -0.652902, -0.7026499697988499, 0.04974796979884988
1.376, -0.661788, -0.7115356772092842, 0.04974767720928419
1.378, -0.672566, -0.7203090248879065, 0.04774302488790649
1.38, -0.685153, -0.7289686274214106, 0.04381562742141054
1.382, -0.699391, -0.7375131173581737, 0.038122117358173724
1.384, -0.715048, -0.7459411454241813, 0.030893145424181312
1.386, -0.731832, -0.7542513807361038, 0.022419380736103722
1.388, -0.7494, -0.7624425110114472, 0.013042511011447266
1.39, -0.767374, -0.7705132427757881, 0.0031392427757881425
1.392, -0.785352, -0.778462301567023, 0.006889698432977043
1.394, -0.802929, -0.7862884321366179, 0.016640567863382083
1.396, -0.819712, -0.7939903986478349, 0.025721601352165058
1.398, -0.835334, -0.8015669848708757, 0.03376701512912428
1.4, -0.849468, -0.8090169943749472, 0.04045100562505277
1.402, -0.861845, -0.8163392507171834, 0.04550574928281659
1.404, -0.872259, -0.8235325976284273, 0.048726402371572664
1.406, -0.88058, -0.8305958991958121, 0.049984100804187914
1.408, -0.886756, -0.8375280400421408, 0.049227959957859224
1.41, -0.890817, -0.8443279255020147, 0.04648907449798523
1.412, -0.892871, -0.8509944817946911, 0.04187651820530891
1.414, -0.893103, -0.8575266561936521, 0.03557634380634789
1.416, -0.891767, -0.8639234171928347, 0.027843582807165257
1.418, -0.889173, -0.8701837546695256, 0.018989245330474414
1.42, -0.885676, -0.8763066800438631, 0.009369319956136879
1.422, -0.881663, -0.8822912264349533, 0.0006282264349533051
1.424, -0.877536, -0.8881364488135441, 0.010600448813544161
1.426, -0.873696, -0.893841424151263, 0.02014542415126297
1.428, -0.870527, -0.8994052515663707, 0.028878251566370694
1.43, -0.868379, -0.9048270524660189, 0.0364480524660189
1.432, -0.867556, -0.9101059706849955, 0.04254997068499555
1.434, -0.868304, -0.9152411726209171, 0.04693717262091712
1.436, -0.870799, -0.9202318473658703, 0.04943284736587028
1.438, -0.87514, -0.9250772068344577, 0.04993720683445768
1.44, -0.881347, -0.9297764858882513, 0.048429485888251356
1.442, -0.889359, -0.9343289424566118, 0.04496994245661179
1.444, -0.899034, -0.9387338576538742, 0.03969985765387418
1.446, -0.910161, -0.9429905358928643, 0.0328295358928643
1.448, -0.922462, -0.9470983049947438, 0.024636304994743785
1.45, -0.935606, -0.9510565162951534, 0.015450516295153371
1.452, -0.949222, -0.9548645447466426, 0.005642544746642608
1.454, -0.962914, -0.9585217890173758, 0.004392210982624212
1.456, -0.976279, -0.9620276715860856, 0.01425132841391441
1.458, -0.988917, -0.9653816388332739, 0.023535361166726165
1.46, -1.000454, -0.968583161128631, 0.03187083887136899
1.462, -1.010555, -0.971631732914674, 0.03892326708532612
1.464, -1.018934, -0.974526872786577, 0.04440712721342299
1.466, -1.02537, -0.9772681235681931, 0.048101876431806745
1.468, -1.029713, -0.9798550523842469, 0.04985794761575324
1.47, -1.031893, -0.9822872507286885, 0.04960574927131145
1.472, -1.031919, -0.9845643345292053, 0.0473546654707947
1.474, -1.029882, -0.9866859442078679, 0.04319605579213204
1.476, -1.025949, -0.9886517447379141, 0.03729725526208594
1.478, -1.020357, -0.9904614256966511, 0.029895574303348882
1.48, -1.013404, -0.9921147013144779, 0.021289298685522096
1.482, -1.005436, -0.9936113105200084, 0.011824689479991601
1.484, -0.996836, -0.9949510169813001, 0.0018849830186999927
1.486, -0.988002, -0.9961336091431724, 0.008131609143172347
1.488, -0.979338, -0.9971589002606138, 0.01782090026061378
1.49, -0.971235, -0.9980267284282716, 0.0267917284282716
1.492, -0.964054, -0.9987369566060175, 0.0346829566060175
1.494, -0.958113, -0.9992894726405892, 0.04117647264058921
1.496, -0.953673, -0.9996841892832999, 0.04601118928329995
1.498, -0.950928, -0.9999210442038161, 0.048993044203816116
1.5, -0.95, -1.0, 0.050000000000000044
1.502, -0.950928, -0.9999210442038161, 0.048993044203816116
1.504, -0.953673, -0.9996841892832999, 0.04601118928329995
1.506, -0.958113, -0.9992894726405893, 0.04117647264058932
1.508, -0.964054, -0.9987369566060175, 0.0346829566060175
1.51, -0.971235, -0.9980267284282716, 0.0267917284282716
1.512, -0.979338, -0.9971589002606139, 0.017820900260613892
1.514, -0.988002, -0.9961336091431725, 0.008131609143172458
1.516, -0.996836, -0.9949510169813001, 0.0018849830186999927
1.518, -1.005436, -0.9936113105200084, 0.011824689479991601
1.52, -1.013404, -0.992114701314478, 0.021289298685521985
1.522, -1.020357, -0.9904614256966512, 0.02989557430334877
1.524, -1.025949, -0.9886517447379142, 0.03729725526208583
1.526, -1.029882, -0.986685944207868, 0.04319605579213193
1.528, -1.031919, -0.9845643345292054, 0.04735466547079459
1.53, -1.031893, -0.9822872507286886, 0.04960574927131134
1.532, -1.029713, -0.979855052384247, 0.04985794761575313
1.534, -1.02537, -0.9772681235681934, 0.04810187643180652
1.536, -1.018934, -0.9745268727865772, 0.04440712721342277
1.538, -1.010555, -0.9716317329146742, 0.0389232670853259
1.54, -1.000454, -0.9685831611286311, 0.03187083887136888
1.542, -0.988917, -0.9653816388332741, 0.023535361166725943
1.544, -0.976279, -0.9620276715860858, 0.014251328413914188
1.546, -0.962914, -0.9585217890173761, 0.00439221098262399
1.548, -0.949222, -0.9548645447466428, 0.00564254474664283
1.55, -0.935606, -0.9510565162951536, 0.015450516295153593
1.552, -0.922462, -0.9470983049947441, 0.024636304994744118
1.554, -0.910161, -0.9429905358928645, 0.032829535892864525
1.556, -0.899034, -0.9387338576538744, 0.039699857653874404
1.558, -0.889359, -0.934328942456612, 0.04496994245661201
1.56, -0.881347, -0.9297764858882517, 0.04842948588825169
1.562, -0.87514, -0.9250772068344579, 0.0499372068344579
1.564, -0.870799, -0.9202318473658706, 0.049432847365870614
1.566, -0.868304, -0.9152411726209174, 0.046937172620917456
1.568, -0.867556, -0.9101059706849959, 0.042549970684995886
1.57, -0.868379, -0.9048270524660192, 0.03644805246601923
1.572, -0.870527, -0.8994052515663711, 0.028878251566371027
1.574, -0.873696, -0.8938414241512633, 0.020145424151263303
1.576, -0.877536, -0.8881364488135445, 0.010600448813544494
1.578, -0.881663, -0.8822912264349536, 0.0006282264349536382
1.58, -0.885676, -0.8763066800438635, 0.009369319956136546
1.582, -0.889173, -0.8701837546695259, 0.01898924533047408
1.584, -0.891767, -0.863923417192835, 0.027843582807164924
1.586, -0.893103, -0.8575266561936523, 0.035576343806347666
1.588, -0.892871, -0.8509944817946915, 0.041876518205308466
1.59, -0.890817, -0.8443279255020151, 0.046489074497984895
1.592, -0.886756, -0.8375280400421412, 0.04922795995785878
1.594, -0.88058, -0.8305958991958126, 0.04998410080418747
1.596, -0.872259, -0.8235325976284278, 0.04872640237157222
1.598, -0.861845, -0.8163392507171837, 0.045505749282816255
1.6, -0.849468, -0.8090169943749477, 0.04045100562505233
1.602, -0.835334, -0.8015669848708762, 0.033767015129123834
1.604, -0.819712, -0.7939903986478354, 0.025721601352164614
1.606, -0.802929, -0.7862884321366184, 0.01664056786338164
1.608, -0.785352, -0.7784623015670233, 0.00688969843297671
1.61, -0.767374, -0.7705132427757886, 0.0031392427757885866
1.612, -0.7494, -0.7624425110114477, 0.01304251101144771
1.614, -0.731832, -0.7542513807361042, 0.022419380736104166
1.616, -0.715048, -0.7459411454241818, 0.030893145424181756
1.618, -0.699391, -0.7375131173581742, 0.03812211735817417
1.62, -0.685153, -0.728968627421411, 0.043815627421410985
1.622, -0.672566, -0.7203090248879069, 0.04774302488790694
1.624, -0.661788, -0.7115356772092847, 0.049747677209284635
1.626, -0.652902, -0.7026499697988504, 0.04974796979885043
1.628, -0.64591, -0.6936533058128055, 0.0477433058128055
1.63, -0.640732, -0.6845471059286897, 0.04381510592868976
1.632, -0.637211, -0.6753328081210248, 0.038121808121024836
1.634, -0.635119, -0.6660118674342526, 0.03089286743425257
1.636, -0.634167, -0.6565857557529566, 0.0224187557529566
1.638, -0.634014, -0.6470559615694451, 0.013041961569445149
1.64, -0.634284, -0.6374239897486911, 0.003139989748691119
1.642, -0.634581, -0.6276913612907011, 0.006889638709298818
1.644, -0.634501, -0.6178596130903357, 0.016641386909664324
1.646, -0.633652, -0.6079302976946059, 0.025721702305394056
1.648, -0.631672, -0.59790498305752, 0.033767016942479966
1.65, -0.628236, -0.5877852522924735, 0.040450747707526546
1.652, -0.623078, -0.5775727034222686, 0.04550529657773139
1.654, -0.615995, -0.5672689491267566, 0.04872605087324333
1.656, -0.60686, -0.5568756164881888, 0.049984383511811115
1.658, -0.595623, -0.5463943467342706, 0.04922865326572945
1.66, -0.582316, -0.5358267949789973, 0.04648920502100262
1.662, -0.567051, -0.525174629961297, 0.041876370038702926
1.664, -0.550016, -0.514439533781507, 0.035576466218492975
1.666, -0.531467, -0.503623201635762, 0.027843798364238004
1.668, -0.511716, -0.4927273415482919, 0.01898865845170805
1.67, -0.491123, -0.48175367410171627, 0.009369325898283709
1.672, -0.470076, -0.4707039321653327, 0.0006279321653326897
1.674, -0.44898, -0.4595798606214887, 0.01059986062148871
1.676, -0.428238, -0.4483832160900338, 0.02014521609003378
1.678, -0.408237, -0.43711576665093355, 0.02887876665093353
1.68, -0.389331, -0.425779291565074, 0.03644829156507401
1.682, -0.371826, -0.4143755809932846, 0.0425495809932846
1.684, -0.35597, -0.40290643571366386, 0.04693643571366385
1.686, -0.341941, -0.3913736668372027, 0.04943266683720271
1.688, -0.329842, -0.3797790955218021, 0.04993709552180209
1.69, -0.319695, -0.36812455268467803, 0.04842955268467802
1.692, -0.311442, -0.35641187871325153, 0.04496987871325153
1.694, -0.304943, -0.34464292317451695, 0.03969992317451693
1.696, -0.29999, -0.33281954452298723, 0.03282954452298725
1.698, -0.296307, -0.3209436098072108, 0.02463660980721083
1.7, -0.293566, -0.30901699437494784, 0.015450994374947846
1.702, -0.291399, -0.2970415815770361, 0.0056425815770360654
1.704, -0.289412, -0.28501926246997633, 0.0043927375300236715
1.706, -0.287203, -0.2729519355173262, 0.01425106448267377
1.708, -0.284377, -0.26084150628989694, 0.02353549371010305
1.71, -0.280561, -0.24868988716485554, 0.03187111283514446
1.712, -0.275422, -0.23649899702372446, 0.038923002976275545
1.714, -0.268678, -0.22427076094938173, 0.04440723905061825
1.716, -0.260108, -0.21200710992205593, 0.048100890077944075
1.718, -0.249568, -0.19970998051440736, 0.04985801948559265
1.72, -0.236987, -0.18738131458572574, 0.049605685414274264
1.722, -0.222378, -0.17502305897527617, 0.04735494102472382
1.724, -0.205833, -0.1626371651948845, 0.04319583480511549
1.726, -0.187523, -0.15022558912075698, 0.037297410879243015
1.728, -0.167686, -0.13779029068463874, 0.029895709315361257
1.73, -0.146622, -0.12533323356430395, 0.02128876643569605
1.732, -0.124681, -0.11285638487348218, 0.01182461512651782
1.734, -0.102246, -0.10036171485121616, 0.0018842851487838458
1.736, -0.079719, -0.08785119655074346, 0.008132196550743459
1.738, -0.057506, -0.07532680552793379, 0.01782080552793379
1.74, -0.035999, -0.06279051952931344, 0.02679151952931344
1.742, -0.015562, -0.05024431817977041, 0.03468231817977041
1.744, 0.003486, -0.0376901826699344, 0.041176182669934405
1.746, 0.020881, -0.02513009544333812, 0.04601109544333812
1.748, 0.036427, -0.012566039883352254, 0.048993039883352255
1.75, 0.05, -4.286263797015736e-16, 0.05000000000000043
1.752, 0.061559, 0.012566039883351398, 0.0489929601166486
1.754, 0.071142, 0.02513009544333726, 0.046011904556662736
1.756, 0.078867, 0.03769018266993354, 0.041176817330066465
1.758, 0.084927, 0.05024431817976955, 0.03468268182023045
1.76, 0.089582, 0.06279051952931258, 0.026791480470687412
1.762, 0.093147, 0.07532680552793293, 0.017820194472067064
1.764, 0.095983, 0.0878511965507426, 0.008131803449257402
1.766, 0.098477, 0.10036171485121531, 0.0018847148512153161
1.768, 0.101031, 0.11285638487348133, 0.011825384873481337
1.77, 0.104044, 0.12533323356430312, 0.021289233564303123
1.772, 0.107895, 0.13779029068463794, 0.029895290684637935
1.774, 0.112929, 0.15022558912075615, 0.037296589120756146
1.776, 0.119441, 0.16263716519488366, 0.04319616519488366
1.778, 0.127668, 0.17502305897527534, 0.04735505897527534
1.78, 0.137776, 0.1873813145857249, 0.0496053145857249
1.782, 0.149852, 0.19970998051440653, 0.049857980514406514
1.784, 0.163906, 0.21200710992205513, 0.04810110992205513
1.786, 0.179864, 0.22427076094938092, 0.044406760949380925
1.788, 0.197576, 0.23649899702372365, 0.03892299702372365
1.79, 0.216819, 0.24868988716485468, 0.03187088716485467
1.792, 0.237306, 0.2608415062898961, 0.02353550628989612
1.794, 0.258701, 0.27295193551732533, 0.014250935517325314
1.796, 0.280627, 0.2850192624699755, 0.004392262469975483
1.798, 0.302684, 0.2970415815770352, 0.005642418422964812
1.8, 0.324468, 0.309016994374947, 0.015451005625052971
1.802, 0.34558, 0.32094360980721, 0.024636390192790014
1.804, 0.365649, 0.3328195445229864, 0.0328294554770136
1.806, 0.384342, 0.3446429231745161, 0.0396990768254839
1.808, 0.401382, 0.3564118787132507, 0.04497012128674932
1.81, 0.416554, 0.3681245526846772, 0.04842944731532278
1.812, 0.429716, 0.3797790955218013, 0.04993690447819871
1.814, 0.440806, 0.3913736668372019, 0.0494323331627981
1.816, 0.449843, 0.402906435713663, 0.04693656428633697
1.818, 0.456925, 0.41437558099328375, 0.04254941900671627
1.82, 0.462228, 0.4257792915650732, 0.03644870843492681
1.822, 0.465994, 0.43711576665093277, 0.02887823334906725
1.824, 0.468529, 0.448383216090033, 0.020145783909966963
1.826, 0.47018, 0.45957986062148787, 0.010600139378512119
1.828, 0.471332, 0.4707039321653319, 0.0006280678346680668
1.83, 0.472385, 0.4817536741017155, 0.00936867410171549
1.832, 0.473738, 0.4927273415482911, 0.018989341548291128
1.834, 0.475779, 0.5036232016357612, 0.027844201635761234
1.836, 0.478863, 0.5144395337815062, 0.035576533781506214
1.838, 0.483298, 0.5251746299612963, 0.04187662996129626
1.84, 0.489338, 0.5358267949789965, 0.04648879497899655
1.842, 0.497166, 0.5463943467342698, 0.04922834673426979
1.844, 0.506891, 0.5568756164881881, 0.04998461648818808
1.846, 0.518543, 0.567268949126756, 0.048725949126755985
1.848, 0.532067, 0.5775727034222679, 0.045505703422267896
1.85, 0.547334, 0.5877852522924728, 0.04045125229247282
1.852, 0.564138, 0.5979049830575193, 0.03376698305751924
1.854, 0.582208, 0.6079302976946052, 0.025722297694605212
1.856, 0.601219, 0.6178596130903349, 0.016640613090334933
1.858, 0.620802, 0.6276913612907005, 0.006889361290700502
1.86, 0.640564, 0.6374239897486904, 0.0031400102513096106
1.862, 0.660098, 0.6470559615694444, 0.013042038430555514
1.864, 0.679005, 0.656585755752956, 0.022419244247044
